Date,Open,High,Low,Close,Adj Close,Volume
4/26/2017,116.25,116.849998,115.660004,115.709999,110.35817,101300
4/27/2017,115.989998,115.989998,113.5,114.5,109.204132,99800
4/28/2017,116.190002,117.18,115.989998,116.150002,110.777817,115700
5/1/2017,116.660004,116.919998,116.220001,116.389999,111.006714,63200
5/2/2017,115.629997,115.629997,114.410004,114.5,109.204132,86800
5/3/2017,114.889999,115.120003,114.040001,114.43,109.137367,76800
5/4/2017,114.489998,114.489998,112.599998,112.790001,107.573219,126600
5/5/2017,112.980003,114.919998,112.779999,114.82,109.509331,150500
5/8/2017,114.190002,114.25,113.370003,114,108.727257,83200
5/9/2017,114.18,114.989998,114,114.330002,109.042,88400
5/10/2017,114.769997,115.919998,114.540001,115.559998,110.215103,74800
5/11/2017,115.529999,115.779999,115.110001,115.459999,110.119728,50100
5/12/2017,116.269997,116.989998,116.150002,116.610001,111.216537,74300
5/15/2017,118.540001,118.68,117.980003,118.18,112.713921,103100
5/16/2017,118.379997,119.400002,117.900002,118.07,112.609009,104500
5/17/2017,118.220001,118.260002,116.330002,116.550003,111.159317,131800
5/18/2017,116.050003,117.720001,116.050003,117.169998,111.750633,90700
5/19/2017,117.440002,118.639999,117.209999,118.370003,112.895142,128100
5/22/2017,118.110001,118.419998,117.660004,117.790001,112.341965,73500
5/23/2017,117.629997,118.129997,116.739998,116.889999,111.483589,165000
5/24/2017,117.25,117.25,116,116.389999,111.006714,179500
5/25/2017,117.010002,117.410004,114.699997,114.919998,109.604706,263600
5/26/2017,115.510002,116.269997,115.209999,116.029999,110.663361,86500
5/30/2017,115.269997,115.349998,114.5,114.900002,109.585625,146400
5/31/2017,114.07,114.349998,112.519997,112.760002,107.544609,220900
6/1/2017,113.279999,114.440002,113.089996,113.989998,108.71772,191900
6/2/2017,114.080002,114.080002,113.209999,113.860001,108.593727,176900
6/5/2017,114.199997,115.07,113.959999,114.440002,109.146912,195600
6/6/2017,111.480003,112.190002,111.07,112.120003,109.774498,180800
6/7/2017,111.870003,112.089996,110.010002,110.449997,108.139435,158900
6/8/2017,110.370003,111.029999,110.18,110.519997,108.20797,123700
6/9/2017,110.620003,111.25,110.360001,110.720001,108.403786,142700
6/12/2017,111.110001,111.699997,110.43,111.029999,108.707298,152500
6/13/2017,111.059998,112.449997,111.059998,112.389999,110.038849,146000
6/14/2017,111.940002,112.550003,110.300003,110.300003,107.992577,134400
6/15/2017,109.379997,110.25,109.150002,109.480003,107.189728,180000
6/16/2017,109.669998,110.410004,109.349998,110.269997,107.963196,185300
6/19/2017,110.410004,111,110.209999,110.709999,108.393997,191600
6/20/2017,109.699997,109.800003,108.739998,109.129997,106.847046,118400
6/21/2017,109.290001,109.889999,108.050003,108.480003,106.210648,170800
6/22/2017,109.480003,109.739998,108.93,109.040001,106.758934,119200
6/23/2017,109.080002,109.25,108.449997,109.019997,106.739349,105300
6/26/2017,109.300003,109.75,109.050003,109.379997,107.091812,93900
6/27/2017,108.889999,109.529999,108.639999,108.800003,106.523956,81300
6/28/2017,109.339996,110.449997,109.239998,110.099998,107.796753,91900
6/29/2017,109.919998,109.919998,108.43,108.760002,106.484787,104700
6/30/2017,109.209999,109.980003,109.029999,109.410004,107.121193,122600
7/3/2017,109.470001,110.059998,109.089996,109.650002,107.356171,66000
7/5/2017,110.970001,111.160004,109.839996,110.639999,108.325462,146900
7/6/2017,110.610001,110.879997,109.800003,109.809998,107.512817,162100
7/7/2017,109.510002,110.07,108.400002,109.080002,106.798096,137500
7/10/2017,109.169998,109.75,108.660004,109.209999,106.925377,64400
7/11/2017,109.489998,110.449997,108.760002,110.209999,107.904457,71900
7/12/2017,110.870003,111.800003,110.57,111.300003,108.971657,171500
7/13/2017,111.199997,111.910004,111.040001,111.720001,109.382866,54500
7/14/2017,111.709999,112.779999,111.209999,112.449997,110.097595,77200
7/17/2017,111.82,112.110001,111.489998,111.690002,109.3535,78400
7/18/2017,111.68,111.949997,111.339996,111.68,109.343704,74000
7/19/2017,112.169998,112.919998,111.790001,112.690002,110.332581,117300
7/20/2017,112.68,112.690002,111.440002,111.599998,109.265373,79100
7/21/2017,111.209999,111.480003,110.5,110.870003,108.550652,77000
7/24/2017,111.029999,111.029999,109.919998,110.459999,108.149223,60400
7/25/2017,111.07,111.440002,110.5,110.720001,108.403786,92200
7/26/2017,111.709999,113.309998,111.629997,112.919998,110.557762,126300
7/27/2017,113,113.059998,111.040001,112.150002,109.803871,93900
7/28/2017,111.980003,112.639999,111.68,112.610001,110.25425,55000
7/31/2017,112.300003,112.589996,111.669998,112.449997,110.097595,74100
8/1/2017,112.709999,112.889999,112.110001,112.139999,109.794083,93900
8/2/2017,111.949997,112.779999,111.279999,112.419998,110.068222,103400
8/3/2017,112.32,112.849998,111.690002,111.879997,109.53952,70700
8/4/2017,111.660004,112.110001,111.029999,111.830002,109.49057,47300
8/7/2017,111.25,111.57,110.75,111.32,108.991234,63500
8/8/2017,112.529999,113.779999,112.529999,113.419998,111.047302,111700
8/9/2017,112.870003,112.879997,111.620003,112.849998,110.489227,61900
8/10/2017,112.330002,112.709999,110.540001,110.589996,108.276505,73200
8/11/2017,111.82,112.190002,111.57,112.029999,109.686378,55700
8/14/2017,112.089996,112.099998,110.620003,110.650002,108.335251,51300
8/15/2017,109.949997,110.089996,109.230003,110.010002,107.708641,75600
8/16/2017,110.480003,110.480003,109.589996,109.68,107.385544,63200
8/17/2017,110.290001,111.040001,110.260002,110.339996,108.031731,150800
8/18/2017,110.790001,111.660004,110.300003,111.25,108.922699,71300
8/21/2017,114.480003,115.389999,114.300003,114.760002,112.359276,167500
8/22/2017,115.940002,116.220001,115.470001,115.82,113.397095,96400
8/23/2017,115.620003,116.389999,115.18,115.900002,113.475426,77300
8/24/2017,118.650002,120.779999,118.25,120.669998,118.145638,310400
8/25/2017,120.300003,121.599998,120.300003,121.220001,118.684135,143400
8/28/2017,120.980003,121.32,120.629997,120.830002,118.302292,180800
8/29/2017,118.510002,120.480003,118.419998,120.199997,117.685463,169200
8/30/2017,120.449997,120.82,120,120.730003,118.204384,79500
8/31/2017,120.150002,121.730003,120.080002,121.550003,119.007233,138900
9/1/2017,120.940002,122.120003,120.699997,121.809998,119.261787,159800
9/5/2017,121.82,123.440002,121.690002,122.230003,119.673004,235900
9/6/2017,119.699997,120.599998,119.260002,120.330002,120.330002,233200
9/7/2017,119.43,120.080002,118.959999,119.919998,119.919998,191200
9/8/2017,119.360001,119.690002,118.650002,118.68,118.68,214600
9/11/2017,118.089996,120.190002,118.089996,119.900002,119.900002,153800
9/12/2017,118.010002,119.099998,117.849998,118.980003,118.980003,173500
9/13/2017,118.470001,119.43,118.150002,119.220001,119.220001,208900
9/14/2017,119.190002,119.809998,118.599998,119.510002,119.510002,249100
9/15/2017,121.25,121.709999,121.220001,121.699997,121.699997,145700
9/18/2017,121.769997,122.160004,121.459999,122.07,122.07,93500
9/19/2017,122.099998,122.400002,121.599998,122.32,122.32,117400
9/20/2017,122.32,123.160004,121.699997,122.550003,122.550003,222600
9/21/2017,122.559998,123.889999,122.559998,123.760002,123.760002,133700
9/22/2017,122.160004,122.790001,121.839996,122.300003,122.300003,140500
9/25/2017,122.260002,123.260002,121.879997,122.75,122.75,105500
9/26/2017,125.75,126.519997,125.32,126.360001,126.360001,162800
9/27/2017,126.510002,127.010002,125.559998,126.919998,126.919998,144400
9/28/2017,126.910004,127.019997,126.099998,126.57,126.57,157400
9/29/2017,128.600006,129.929993,128.309998,129.699997,129.699997,181400
10/2/2017,129.539993,129.539993,128.089996,128.179993,128.179993,155600
10/3/2017,128.960007,129.080002,128.130005,129.070007,129.070007,112100
10/4/2017,128.710007,128.800003,128.050003,128.089996,128.089996,119000
10/5/2017,128.699997,130.179993,128.649994,129.740005,129.740005,109300
10/6/2017,128.550003,128.550003,126.559998,126.790001,126.790001,259700
10/9/2017,127.580002,128.5,127.230003,127.480003,127.480003,72200
10/10/2017,128.229996,129.759995,128.229996,129.460007,129.460007,103000
10/11/2017,129.759995,130.630005,129.639999,130.5,130.5,98900
10/12/2017,127.839996,127.989998,127,127.129997,127.129997,107000
10/13/2017,128.770004,129.690002,128.649994,128.699997,128.699997,136800
10/16/2017,129.520004,129.910004,129.100006,129.470001,129.470001,63600
10/17/2017,130.350006,130.389999,129.570007,129.850006,129.850006,65200
10/18/2017,130.199997,130.470001,129.729996,129.789993,129.789993,81100
10/19/2017,128.199997,129.699997,127.339996,127.610001,127.610001,202100
10/20/2017,127.910004,128.289993,126.970001,127.190002,127.190002,113400
10/23/2017,127.239998,127.32,126.360001,126.400002,126.400002,65800
10/24/2017,127.290001,127.900002,127.040001,127.150002,127.150002,73300
10/25/2017,129.660004,129.820007,127.07,128.800003,128.800003,122300
10/26/2017,129.059998,129.970001,129.009995,129.179993,129.179993,96700
10/27/2017,129.110001,131.130005,129.029999,130.910004,130.910004,196000
10/30/2017,133.169998,134.830002,133.020004,134.300003,134.300003,181700
10/31/2017,135.220001,137.270004,135.050003,136.699997,136.699997,136300
11/1/2017,136.460007,136.889999,135.690002,136.110001,136.110001,196000
11/2/2017,139.720001,141.110001,139.399994,141.039993,141.039993,138000
11/3/2017,139.229996,140.110001,138.690002,139.559998,139.559998,66400
11/6/2017,141.029999,143.389999,140.929993,143.360001,143.360001,115200
11/7/2017,142.960007,143.279999,142.330002,143.259995,143.259995,111800
11/8/2017,141.270004,141.960007,140.720001,141.5,141.5,84600
11/9/2017,142.089996,142.910004,141.960007,142.479996,142.479996,78900
11/10/2017,142.270004,142.649994,141.490005,142.550003,142.550003,76900
11/13/2017,142,142,140.800003,140.869995,140.869995,126300
11/14/2017,140.100006,140.100006,137.630005,137.809998,137.809998,99800
11/15/2017,134.910004,135.860001,134.710007,135.199997,135.199997,103500
11/16/2017,135.75,136.470001,135.460007,135.809998,135.809998,90400
11/17/2017,136,136,135.009995,135.289993,135.289993,121400
11/20/2017,134.970001,135.330002,134.25,134.479996,134.479996,56800
11/21/2017,134.929993,136.75,134.929993,136.259995,136.259995,60600
11/22/2017,137.289993,137.970001,137.289993,137.809998,137.809998,119600
11/24/2017,137.259995,137.679993,136.970001,137.089996,137.089996,42800
11/27/2017,137.229996,138,134.639999,135.289993,135.289993,112000
11/28/2017,135.440002,135.5,134.770004,135.339996,135.339996,98400
11/29/2017,137.309998,138.539993,136.320007,136.960007,136.960007,119800
11/30/2017,137.149994,137.360001,136.350006,136.839996,136.839996,136900
12/1/2017,136.839996,138.190002,136.380005,137.110001,137.110001,71800
12/4/2017,138.020004,138.779999,136.850006,136.990005,136.990005,64000
12/5/2017,139.179993,139.399994,138.050003,138.559998,138.559998,116700
12/6/2017,135,135.229996,132.619995,133.020004,133.020004,164500
12/7/2017,133.729996,134.800003,133.710007,134.289993,134.289993,98300
12/8/2017,134.809998,135.520004,134.160004,135.490005,135.490005,73700
12/11/2017,136,136.979996,136,136.75,136.75,49500
12/12/2017,139.660004,139.830002,138.830002,139.410004,139.410004,114800
12/13/2017,140.970001,141.919998,140.089996,141.440002,141.440002,135400
12/14/2017,141.059998,141.850006,141.020004,141.5,141.5,97400
12/15/2017,140.229996,140.289993,138.720001,138.809998,138.809998,192700
12/18/2017,139.369995,140.160004,139.210007,139.259995,139.259995,76600
12/19/2017,139.770004,139.770004,138.759995,139.410004,139.410004,51200
12/20/2017,139.380005,139.559998,138.600006,139.449997,139.449997,76900
12/21/2017,139.820007,141.600006,139.5,141.259995,141.259995,84700
12/22/2017,141.850006,142.330002,141.770004,142.210007,142.210007,39000
12/26/2017,142,143.5,142,143.5,143.5,46400
12/27/2017,143.550003,144.669998,143.470001,144.160004,144.160004,61100
12/28/2017,144.75,144.789993,144.160004,144.509995,144.509995,42500
12/29/2017,143.889999,144.199997,143.25,143.559998,143.559998,42900
1/2/2018,146.360001,147.710007,146.070007,147.539993,147.539993,86800
1/3/2018,148.149994,151.75,148.139999,151.699997,151.699997,150500
1/4/2018,153.279999,154.490005,153.25,154.039993,154.039993,124400
1/5/2018,154.220001,154.710007,153.5,154.509995,154.509995,103800
1/8/2018,153.600006,154.190002,152.679993,154.190002,154.190002,77700
1/9/2018,152,155.449997,151.960007,155.320007,155.320007,192600
1/10/2018,155.419998,156.119995,154.710007,154.919998,154.919998,189600
1/11/2018,155.649994,157.399994,155.5,157.25,157.25,121500
1/12/2018,158.949997,161.350006,158.949997,161.25,161.25,150200
